text,toxicity,emocao
Eduardo Leite falou de direitos das mulheres mas parece ter esquecido o ESCÂNDALO em que foi envolvido com exames de CÂNCER DE MAMA que podem ter sido feitos por amostragem em Pelotas quando era prefeito Memória fraca não #DebateNaBandRS,0.6938776,Negativo
Eduardo Leite bonitíssimo mas ordinário \n\nAqui é #LulaOlivioEdegarRuas\n\n#DebateNaBandRS,0.28256682,Positivo
10 minutos de debate já deu pra perceber que o segundo turno será entre Eduardo Leite e Edegar Pretto #DebatenaBandRS,0.099415205,Neutro
“O trabalhador com dinheiro bolso vai comprar mais consumir mais e aumentar demanda para roda da economia girar” @EdegarPretto ao lembrar ciclo de crescimento com distribuição de renda à época de @LulaOficial e @DilmaBR #DebatenaBandRS #LulaOlivioPrettoRuas,0.08017082,Neutro
@wilsonmjunior_ @EdegarPretto O único que apresentou proposta até agora,0.08244847,Neutro
Eduardo Leite é o próprio ditado por fora uma bela viola por dentro um pão bolorento #DebateNaBandRS  #LulaOlivioPrettoRuas,0.54238683,Negativo
O Eduardo Leite teve coragem de falar de mulheres mesmo\n \ngeeeeeeeeente até o Oliver atento debate tá passado\n\n#DebateNaBandRS ,0.4028394,Negativo
Leite querer se fazer falando em defesa da mulher mas e os testes por amostragem lá em Pelotas hein #DebateNaBandRS,0.54238683,Negativo
@wilsonmjunior_ @EdegarPretto @LulaOficial @olivio_dutra @tarsogenro @dilmabr @paulopaim 🤮🤮🤮🤮🤮🤮🤮🤮🤮,0.099415205,Neutro
@VieiraPDT pergunta para @EduardoLeite_ sobre educação e janta ex Governador \n\n#DebateNaBandRS ,0.0811584,Neutro
Muita cara de Pau Leite falar em mulheres  Foi o PT que criou Secretaria Especial dos direitos das mulheres e o @EdegarPretto é o coordenador e representante Programa #heforshe da ONU RS  #DebateNaBandRS #LulaOlivioEdegarRuas,0.8223625,Negativo
RT @ivanduartept Onix representante Bolsonaro oficial\nHeinze representante bolsonarismo raiz\n\nDuas faces da mesma moeda falta de…,0.2840909,Positivo
@VieiraPDT empunhando bandeira da educação seguindo boa tradição de Brizola e Darcy Orgulho\n#DebateNaBandRS,0.099415205,Neutro
@EduardoLeite_ É sério que os gaúchos acreditam nisso,0.27406856,Positivo
RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,0.47102526,Negativo
RT @condoiselles eduardo leite nem esconde o desgosto de estar em um debate que não é para presidência kkkkkkk #DebateNaBandRS,0.55670303,Negativo
@VieiraPDT empunhando bandeira da educação seguindo boa tradição de Brizola e Darcy Orgulho\n#DebateNaBandRS,0.099415205,Neutro
O “BolsoLeite” hoje “denunciando” falta de investimento federal estado… é piada ou piada de mau gosto #DebateNaBandRS,0.6115288,Negativo
@EdegarPretto #LulaOlivioEdegarRuas,0.54238683,Negativo
RT @Henriqueptpel Oi @EduardoLeite_\n o banco de desenvolvimento de que falas é o mesmo que queres privatizar  e já sofre desmonte e fech…,0.4028394,Negativo
@VieiraPDT é de longe o MAIS PREPARADO para ser o Governador RS Excelente participação debate da Band\n#VieiraGovernador\n#PDT12\n#DebateNaBandRS,0.038852096,Neutro
@vicentebogo @Heinzeoficial Roberto Argenta e @EduardoLeite_  ruins demais #DebateNaBandRS,0.09192901,Neutro
Oi @EduardoLeite_\n o banco de desenvolvimento de que falas é o mesmo que queres privatizar  e já sofre desmonte e fechamentos de agências #LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0.13027844,Positivo
@TradutordoBR Vou ver amanhã  Hoje estou vendo @onyxlorenzoni\nmeu candidato Rio Grande Sul,0.038852096,Neutro
@EduardoLeite_ eras pra ter mas progras de trazer indústrias ao sul gaúcho como tu veio dessa região não é  verdade  #DebateNaBandRS,0.6152542,Negativo
@VieiraPDT Isso foi um escândalo,0.28004074,Positivo
RT @thaatim Que lindo Eduardo Leite pensando nas mulheres Ainda bem que tu pensou nas mulheres de Pelotas que tiveram o resultado dos exa…,0.54238683,Negativo
@sofiacavedonPT @EduardoLeite_ ,0.012811388,Neutro
RT @H1SaiaDaMatrix Eduardo Leite falando das mulheres sobre violência contra mulheres levantou bola para o Argenta lembrar o que ele…,0.67148936,Negativo
RT @Henriqueptpel O Onyx diz pra você povo gaúcho que Bolsonaro acertou na economia Ou seja agricultura familiar abandonada um milhão…,0.22663428,Positivo
Um pior que o outro misericórdia #DebateNaBandRS,0.5697607,Negativo
@talissalucas_ @bandrs @EduardoLeite_ só se pra largar o cargo,0.3779848,Positivo
@EduardoLeite_ que desmontou até mesmo o conselho estadual dos direitos das mulheres quer falar em enfrentamento à violência Falar é mais fácil que fazer \n#VieiraGovernador \n#DebateNaBandRS,0.1886125,Positivo
@SaberVital2 @EduardoLeite_ Fique em casa,0.055042017,Neutro
RT @TZTarcisio @EdegarPretto foi o mais votado PT nas três eleições em que participou e líder da bancada petista governo @TarsoGenr…,0.34042552,Positivo
@RicardoJobim30 perguntado para @Heinzeoficial sobre infraestrutura é levantar pro adversário cortar 🤾‍,0.099415205,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Sobrou até para @EdegarPretto  pois Vieira lembrou que o PT criticava os Cieps de Brizola #DebateNaBandRS,0.055042017,Neutro
RT @ruirapina3 @onyxlorenzoni está muito bem debate até aqui Firme tranquilo respondendo tom adequado à camarilha esquerdista 🤡…,0.54238683,Negativo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Agora Argenta lembra que pergunta era sobre mulheres e defende geração de empregos para mulheres #DebateNaBandRS,0.10827835,Positivo
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Seu partido foi muitas vezes secretário de educação"" ataca @EduardoLeite_  que cita que finalmente é possível debater educação pois na eleição passada se debatia pagamento em dia #DebateNaBandRS",0.06866405,Neutro
Nosso grande @VieiraPDT traz consigo força trabalhismo Tem consciência inteligência e muita vontade de trabalhar pela população gaúcha É o PDT vivo Merece mais que ninguém esta oportunidade\n\nVamos juntos mudar história RS\n\n\n ,0.1500555,Positivo
Pessoal se estudando muito e dando pouca bordoada #DebateNaBandRS ,0.2359205,Positivo
Meu Deus Céu candidatos ao governo RS é puro chorume bolsonarista lógicamente com belíssima excessão @EdegarPretto,0.6784554,Negativo
Dudu vc nem era para estar concorrer isto é se vc fosse um homem de palavra Seu governo catastrófico o povo gaúcho já conhece  #DebateNaBandRS,0.70321774,Negativo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ primeiro bloco de debate segundo programa O primeiro programa foi só uma apresentação,0.042018086,Neutro
RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,0.47102526,Negativo
RT @NatashaPSOL O Heinze disse que quer aumentar autoestima povo gaúcho Como Enfiando cloroquina goela abaixo Ou chamando o povo d…,0.51700354,Negativo
é Edegar Pretto pra retomar esperança povo gaúcho #DebateNaBandRS  #LulaOlivioPrettoRuas,0.28141904,Positivo
Ônix e Heinz estão na verdade disputando o palanque com Bolsonaro \nCompetição de quem puxa mais o saco\n#DebateNaBandRS,0.54238683,Negativo
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Para Argenta reduzir o número de secretarias é o caminho E ao mesmo tempo fazer uma secretaria da metade sul Eu sou filho da metade sul Santa Maria"" diz @RicardoJobim30  que também quer que FEPAM aprove licanças com mais velocidade #DebateNaBandRS",0.0687772,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O senador @Heinzeoficial pergunta para @EduardoLeite_ o que ele fez para melhorar o transporte público na Região Metropolitana #DebateNaBandRS,0.038852096,Neutro
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O senador @Heinzeoficial diz que vai implementar uma tarifa única de transporte público metropolitano com integração É muito importante fazer investimento"" diz Heinze que lê um papel na bancada #DebateNaBandRS",0.05161241,Neutro
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Bogo defende o Banrisul como bando de fomento ao desenvolvimento regional @onyxlorenzoni afirma que pessoas de fora vieram para comandar o Banrisul e que má gestão é evidente"" Diz que o Sicredi dá um banho #DebateNaBandRS",0.2840909,Positivo
RT @SigaPepeVargas O @EdegarPretto veio cabo da enxada Tem muito orgulho dos pais da origem humilde e de tudo que conquistou com muit…,0.4144482,Negativo
#DebateNaBandRS #VieiraNaBand,0.16477858,Positivo
Demolidor\n@VieiraPDT deu uma invertida espetacular em @onyxlorenzoni\n\nFalou verdades que eles não querem ouvir o Brasil e os trabalhadores SUS venceram Pandemia apesar de Bolsonaro \nApesar negacionismo apesar atraso na vacina apesar deboche da gripezinha ,0.338696,Positivo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O professor @vicentebogo aproveita pergunta e diz que escolas precisam ter estruturas como laboratórios de informática e mecatrônica\n\nNa tréplica @EdegarPretto critica @EduardoLeite_  diz que não consegue entender como o governo se orgulha de superávit e abandona escolas,0.096177466,Neutro
O @onyxlorenzoni  @Heinzeoficial  e @EduardoLeite_ são @jairbolsonaro  só pensam em vender Agora é o Banrisul Seguem o plano Guedes falam em lucro e não em fomento ao desenvolvimento\n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0.21067289,Positivo
RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,0.47102526,Negativo
@bandrs @BandJornalismo Vai @onyxlorenzoni,0.2635628,Positivo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O governador @EduardoLeite_ também cita compra de notebooks pelo governo RS Então @VieiraPDT afirma que o RS tem o dobro da evasão escolar Cita queda das escolas de tempo integral Cita que seu governo o investimento em educação será de 35 #DebateNaBandRS,0.03869384,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @RicardoJobim30 pergunta @edegarpretto se ele pretende aumentar impostos caso seja eleito e afirma que o PT deixou o Estado quebrado,0.055468485,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @RicardoJobim30  Novo pergunta o projeto de @Heinzeoficial sobre ferrovias\n\n#DebateNaBandRS,0.020314736,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @onyxlorenzoni pergunta @vicentebogo sobre perda de patrimônio Banrisul Bogo defende o Banrisul público #DebateNaBandRS,0.06986843,Neutro
RT @PTpoa @Olivio_Dutra e @TarsoGenro não venderam patrimônio público não aumentaram impostos e fizeram pesados investimentos nos setores…,0.14055678,Positivo
RT @EdegarPretto Eu vi trabalhadores donos de mercado chorarem na frente da TV porque primeiro vento na Região Metropolitana Capita…,0.2807828,Positivo
RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,0.27382115,Positivo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @onyxlorenzoni acaba de dizer que o presidente @jairbolsonaro teve o melhor desempenho na pandemia em todo o mundo ocidental #DebateNaBandRS,0.061203413,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @EdegarPretto pergunta para @onyxlorenzoni se separação entre ele e @EduardoLeite_ é real ou uma conveniência eleitoral uma vez que Rodrigo Lorenzoni foi inclusive secretário de Leite que votou em Bolsonaro #DebateNaBandRS,0.029227328,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @EdegarPretto pergunta para @onyxlorenzoni se separação entre ele e @EduardoLeite_ é real ou uma conveniência eleitoral uma vez que Rodrigo Lorenzoni foi inclusive secretário de Leite que votou em Bolsonaro #DebateNaBandRS,0.029227328,Neutro
RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,0.4028394,Negativo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @edegarpretto afirma que não aumentará impostos e que pretende resolver fila da saúde E reitera que @EduardoLeite_ renunciou #DebateNaBandRS,0.02917666,Neutro
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Nesse momento eu estou trabalhando para ligar Maracaju Chapecó Passo Fundo e Nonoai Rio Grande Sul"" diz @Heinzeoficial  que emenda um raciocínio sobre exportações de frango que o tempo não lhe permite concluir #DebateNaBandRS",0.0794325,Neutro
RT @MauricioCostaRS principal reforma feita pelo Governo Bolsonaro foi reforma MORAL\n\nO Presidente colocou coisas lugar e est…,0.19112219,Positivo
@HenriqueFontana @EdegarPretto @LulaOficial ,0.20073302,Positivo
Onyx diz que Bolsonaro fez melhor gestão da pandemia Ocidente Um deboche com famílias dos 700 mil brasileiros mortos pela política bolsonarista proporção que tragédia pandêmica tomou Brasil tem assinatura de Bolsonaro que deixou o povo morrer #DebateNaBandRS,0.61316574,Negativo
Logo logo o Estado de São estará livre dos VAGABUNDOS ORDINÁRIOS DESGRAÇADOS INCOMPETENTES TUCANALHAS #PSDBnuncamais #ForaPT #forarodrigogarcia #DebateNaBandsp #debatenaband #DebateNaBandRJ #DebateNaBandmg #DebateBandRio #DebateNaBandRS #DebateNaBandBA,0.85972506,Negativo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Não deu nem para respirar Começa o terceiro blogo programa segundo de debate com tema livre #DebateNaBandRS,0.058365595,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Na réplica @RicardoJobim30 diz que @edegarpretto votou favor aumento de impostos E afirma que terá o primeiro governo liberal da história RS #DebateNaBandRS,0.055042017,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Mais uma vez Romeu Zema é citado de forma positiva #DebateNaBandRS  Roberto Argenta cita redução número de secretarias,0.038852096,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Então @RicardoJobim30 cita o projeto de Romeu Zema para construir ferrovias em MG #DebateNaBandRS,0.017368691,Neutro
#DebateNaBandRS #LulaNoPrimeiroTurno Lula ,0.5607198,Negativo
RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,0.2227339,Positivo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Então @onyxlorenzoni defende gestão governo de Jair Bolsonaro na pandemia Cita aumento das UTIs compra das vacinas e critica dívidas IPE saúde\n\n#DebateNaBandRS,0.053219102,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Então @Heinzeoficial cita pontes e defende outras obras governo federal E fala de hidrovias Vamos trabalhar fortemente nas hidrovias ferrovias rodovias portos e aeroportos #DebateNaBandRS,0.029830845,Neutro
RT @EdegarPretto O debate começou e você pode acompanhar todos os detalhes nas redes de Edegar Pretto  ,0.16477858,Positivo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Então @EduardoLeite_ lembra que o PP de @Heinzeoficial foi seu aliado durante todo o governo #DebateNaBandRS,0.055042017,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Então @EduardoLeite_ justifica que falta de investimentos se deve aos poucos recursos governo federal e falta de condições para fazer licitação das atuais linhas #DebateNaBandRS,0.040202703,Neutro
@FrenteAmpla13 O único candidato que falou em investimentos Investir produzir e cuidar É dele que o Rio Grande precisa Vamos que vamos @EdegarPretto #VamosJuntosPeloBrasil #LulaNoPrimeiroTurno #EdegarGovernadorRS,0.29279548,Positivo
RT @EngZini Quero solidarizar com 40 mil famílias que perderam seus entes na pandemia aqui RS Considero que foram medidas crimi…,0.16477858,Positivo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Então @EdegarPretto diz que o RS quando governado pelo PT teve crescimento e geração de empregos E cita que o RS tem 12 milhão abaixo da linha da pobreza com cesta básica mais cara país #DebateNaBandRS,0.099415205,Neutro
RT @PTdoRS Acompanhe o Debate da BandRS onde @EdegarPretto apresenta os seus compromissos e sua palavra de gaúcho com o povo RS\n\nAs…,0.34042552,Positivo
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ E claro que @RicardoJobim30 aproveita pergunta e derrama elogios ao modelo de Romeu Zema em Minas Gerais Primeiro ranking de competitividade transparência estado mais seguro Brasil etc O segredo é processos seletivos \n\n#DebateNaBandRS,0.055042017,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ além de deixar professores sem reposição salarial\n\nAcaba o primeiro bloco #DebateNaBandRS  Como um café com leite frio,0.07160111,Neutro
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Água é saúde água é vida não se pode considerar como se fosse mercadoria"" \n\n""E vão dizer que não vão vender o Banrisul mas não acreditem"" complementa @VieiraPDT \n\n#DebatedaBandRS",0.055042017,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Agora @VieiraPDT pergunta para saúde para @onyxlorenzoni  pandemia entrou debate #DebatedaBandRS,0.052854527,Neutro
@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Agora @vicentebogo introduz o tema da educação e pergunta @EdegarPretto o que ele pretende fazer para melhorar educação #DebateNaBandRS,0.024736008,Neutro
Quanta fala descabida nesse #DebateNaBandRS Por Deus,0.34042552,Positivo
Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan #LulaOlivioPrettoRuas #DebatenaBandRS,0.28004074,Positivo
RT @matheuspggomes Pelo visto o Onyx não sabe absolutamente nada sobre realidade Rio Grande Sul Vai passar eleição toda faland…,0.3645245,Positivo
os funcionários e clientestipo eu Banrisul vendo esse debate dos candidatos governador 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡\n#DebateNaBandRS,0.16477858,Positivo
@onyxlorenzoni levou uma coça de pau candidato PDT na pergunta sobre saúde,0.86052006,Negativo
Blá blá blá blá blá blá #DebateNaBandRS,0.54238683,Negativo
Edegar Pretto deixa claro seu compromisso com Banrisul e Corsan Patrimônio Público continuará sendo público #DebateNaBandRS\n#EdegarPrettoGovernador\n#OlívioSenador\n#LulaPresidente \n#LulaOlivioPrettoRuas,0.11386944,Positivo
Segundo o Lorenzoni o Bolsonaro teve o melhor trato com COVID mundo  Um escárnio com famílias enlutadas Ainda segundo o deputado que admitiu caixa dois pessoas terem morrido como moscas enquanto o Bolsonaro debochava é mera narrativa da esquerda\n#DebateNaBandRS,0.6152542,Negativo
@EdegarPretto @LulaOficial @olivio_dutra @PedroRuasPsol Grande,0.12599331,Positivo
@onyxlorenzoni Vai ser enxotado como o teu presidente foi na churrascaria hoje,0.800372,Negativo
RT @JulianaBrizola Vieira já chegou mostrando quê veio É contra política neoliberal de privatizações como solução para os problemas E…,0.20782387,Positivo
RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,0.86052006,Negativo
Só tem homem debate da @bandrs #DebateNaBandRS,0.2823198,Positivo
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Agora @EdegarPretto critica o serviço da CEEE Equatorial E diz que vai anular todos os atos de privatização da Corsan""",0.055042017,Neutro
RT @elvispiccolivar @EdegarPretto é filho de agricultores familiares Veio cabo da enxada e\ndesde cedo aprendeu o valor trabalho no…,0.4028394,Negativo
@Banrisul valia R10 Bi depois de 4 anos de uma gestão tucana passou para R4 Bi \n\n#DebateNaBandRS,0.32362038,Positivo
"RT @EngZini Quero fazer meu protesto que mesmo com superavit da arrecadação o Gov atual não investe mais que os 12 constitucionais""…",0.1413321,Positivo
@rafael_marasco @EduardoLeite_ Se deixou na mesma por que quando foi candidato primeiro mandato venceu com 90 dos votos na cidade de Pelotas,0.099415205,Neutro
RT @SigaPepeVargas Edegar Pretto tem 51 anos nasceu em Miraguaí na Região Celeiro é pai de 3 filhos É formado em Gestão Pública e tem…,0.1652693,Positivo
Heize vampirão 🧛‍ #DebateNaBandRS,0.33274862,Positivo
@politica_rs @RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Uma novidade Santa Maria ser da metade sul estado… Debate é geografia também,0.019017395,Neutro
@onyxlorenzoni Vai falar sobre o caixa 2,0.055042017,Neutro
@onyxlorenzoni Tem tatuagem nova pra caixa 2,0.072364084,Neutro
@onyxlorenzoni Tem caixa 2,0.055042017,Neutro
@onyxlorenzoni Tem caixa 2,0.055042017,Neutro
@onyxlorenzoni tá bem demais nesse debate ,0.054046754,Neutro
Não entendo nada que o Onyx fala pois ele tá tá bolas bolsonaro na boca #DebateNaBandRS,0.85398483,Negativo
"RT @Valdeci13rs Se Deus quiser vou eleger governador e eu vou anular todos os atos de privatização da nossa Corsan"" afirma @EdegarPr…",0.15506357,Positivo
RT @LeonelRadde Onyx Caixa 2 já mentiu umas 200 vezes nesse debate propagando fake news na cara dura \nAqui está verdade ,0.47102526,Negativo
RT @matheuspggomes Ser contra privatizações da Corsan e Banrisul é um compromisso estratégico com o povo gaúcho Nosso candidato g…,0.54238683,Negativo
@onyxlorenzoni Na audiência ,0.055042017,Neutro
@onyxlorenzoni \né Réu confesso caixa 2 e ponto\n\n,0.08244847,Neutro
#DebateNaBandRS\nHeinze e Lorenzoni disputam herança maldita bolsonarismo na Provincia RS,0.800372,Negativo
Vou diminuir secretarias e cortar CCs - ideia nova para os problemas financeiros Estado Com todo respeito\n\n#DebateNaBandRS #BandJornalismo,0.54238683,Negativo
Eduardo Leite Onyx Heinze Ricardo Jobim são tudo da mesma laia Não enganam mais o povo gaúcho #DebateNaBandRS  #LulaOlivioPrettoRuas,0.47855964,Negativo
RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,0.47102526,Negativo
Jobim Novo vai para Minas Pohaaa  #DebateNaBandRS,0.79045045,Negativo
@matheuspggomes @EdegarPretto ,0.29890203,Positivo
@Olivio_Dutra e @TarsoGenro não venderam patrimônio público não aumentaram impostos e fizeram pesados investimentos nos setores produtivos Dessa forma o PIB RS subiu acima da média PIB nacional naquele período #DebatenaBandRS #LulaOlivioPrettoRuas,0.099415205,Neutro
O Heinze parece que engoliu um poste  Todo duro  #DebateNaBandRS \n#DebateNaBand,0.47102526,Negativo
Onyx foi ao #DebateNaBandRS só para puxar o saco 🤡 impressionante,0.5246298,Negativo
@Olivio_Dutra e @TarsoGenro não venderam patrimônio público não aumentaram impostos e fizeram pesados investimentos nos setores produtivos Dessa forma o PIB RS subiu acima da média PIB nacional naquele período #DebatenaBandRS #LulaOlivioPrettoRuas,0.099415205,Neutro
@TZTarcisio @EdegarPretto Chega dessa gente lesa pátria,0.57917434,Negativo
O Partido Mofo tá fazendo dobradinha com o Heinze o mais LGBTfóbico e racista debate Diga-me com quem andas #DebateNaBandRS,0.800372,Negativo
@oi_jessica É possível sim @EdegarPretto e @PedroRuasPsol,0.06323117,Neutro
@ogabrielgodoy_ @EduardoLeite_ @JoseIvoSartori @mdbrs15 responde zap,0.02372916,Neutro
@onyxlorenzoni É melhor jair se preparando pra ver o Sol nascer quadrado,0.20629762,Positivo
@NetoRoberto5 @onyxlorenzoni ,0.038852096,Neutro
@NetoRoberto5 @onyxlorenzoni ,0.038852096,Neutro
@NetoRoberto5 @onyxlorenzoni ,0.038852096,Neutro
@NetoRoberto5 @onyxlorenzoni ,0.038852096,Neutro
RT @SigaPepeVargas O @EdegarPretto anulará todos os atos de privatização aqui Rio Grande Assim também será com o Banrisul ele vai ser…,0.48266923,Negativo
@NetoRoberto5 @onyxlorenzoni ,0.038852096,Neutro
O Milk foi\nEu passo mal qndo lembro q ele renunciou kkkkkkkk\n#DebateNaBandRS,0.30447268,Positivo
@MarioDCaetano1 @mariadorosario @EdegarPretto 8 ,0.03485233,Neutro
RT @TZTarcisio @EdegarPretto mobilizado junto com gente contra agenda lesa pátria e lesa povo de privatização \nChega de doar o patrim…,0.58409697,Negativo
@mariadorosario @EdegarPretto Vdd,0.08244847,Neutro
@EduardoLeite_ Mentira\nPegou grana governo federal pra pagar folha de salarial\nFechou tudo como um ditador que é,0.6670284,Negativo
O rapaz Novo explica que o investimento na ferrovias de Minas Gerais foram todos pra transporte de minério e só foi feito isso pelo lobby da mineração e não vontade Zema \n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0.21465316,Positivo
E esse painel ao fundo dos candidatos #DebateNaBandRS que tá cheio de falhas Só pro vivente se assustar achando que o painel da TV que deu pau,0.8674699,Negativo
RT @SigaPepeVargas Aqui RS @EdegarPretto é o representante de @LulaOficial Combate Fome desemprego e falta de serviços públicos\n\n#…,0.47556195,Negativo
@mariadorosario @EdegarPretto @PedroRuasPsol Tô no\n#DebateNaBandSP,0.055042017,Neutro
